ObjectId	Longitude	Latitude	Name	Address_1	Address_2	City	State	Zip	9	10	11	County	Type		
	-81.679365	30.313195	DR BALDOCK	710 LOMAX ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.679365	30.313195	DR PRUDEN	710 LOMAX ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.655225	30.331276	DR FELDMAN	720 N OCEAN ST		JACKSONVILLE	FL	32202				Duval	PHYSICIANS		
	-81.76735	30.299439	DR ANTIPORTA	7200 NORMANDY BLVD		JACKSONVILLE	FL	32205				Duval	PHYSICIANS		
	-81.597687	30.245756	DR BOWDEN BONNEVAL	7205 BONNEVAL RD		JACKSONVILLE	FL	32256				Duval	PHYSICIANS		
	-81.70244	30.225792	RIVERSIDE SPINE AND PAIN PHYSICIANS	7207 GOLDEN WINGS RD		JACKSONVILLE	FL	32244				Duval	PHYSICIANS		
	-81.576751	30.352037	DR SEMEGON	7248 MERRILL RD		JACKSONVILLE	FL	32277				Duval	PHYSICIANS		
	-81.67844	30.317426	DR LEVENSON	751 OAK ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.67844	30.317426	DR LIVINGSTON	751 OAK ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.730976	30.331699	DR STEWART	761 N EDGEWOOD AVE		JACKSONVILLE	FL	32254				Duval	PHYSICIANS		
	-81.569947	30.352156	DR HOFFMAN	7645 MERRILL RD		JACKSONVILLE	FL	32277				Duval	PHYSICIANS		
	-81.774135	30.248239	DR HUSSAIN	7685 103RD ST		JACKSONVILLE	FL	32210				Duval	PHYSICIANS		
	-81.658178	30.429966	ECONOMY DENTURES	800 DUNN AVE		JACKSONVILLE	FL	32218				Duval	PHYSICIANS		
	-81.554619	30.256788	DR ANDREWS	8075 GATE PKWY W		JACKSONVILLE	FL	32216				Duval	PHYSICIANS		
	-81.556132	30.260012	MILLS PRIMARY CARE AND SPORTS MEDICINE	8075 GATE PKWY W		JACKSONVILLE	FL	32216				Duval	PHYSICIANS		
	-81.556145	30.260099	DR CHAKRAVARTY	8075 GATE PWK W		JACKSONVILLE	FL	32216				Duval	PHYSICIANS		
	-81.783858	30.291555	DR CORPUS	8093 NORMANDY BLVD		JACKSONVILLE	FL	32221				Duval	PHYSICIANS		
	-81.58297	30.220888	DR LEVIN	8255 BAYBERRY RD		JACKSONVILLE	FL	32256				Duval	PHYSICIANS		
	-81.582961	30.220654	DR ARRAY	8274 BAYBERRY RD		JACKSONVILLE	FL	32256				Duval	PHYSICIANS		
	-81.746361	30.191068	DR LAGOUTARIS	8553 ARGYLE BUSINESS LOOP		JACKSONVILLE	FL	32244				Duval	PHYSICIANS		
	-81.577611	30.218138	DR GLICKSTEEN	8614 BAYMEADOWS WAY		JACKSONVILLE	FL	32256				Duval	PHYSICIANS		
	-81.555354	30.256389	DR PIERCE	8773 PERIMETER PARK CT		JACKSONVILLE	FL	32216				Duval	PHYSICIANS		
	-81.555273	30.255795	DR RAPPAPORT	8833 PERIMETER PARK BLVD		JACKSONVILLE	FL	32216				Duval	PHYSICIANS		
	-81.617342	30.216891	DERMATOLOGY ASSOCIATES	8841 SAN JOSE BLVD		JACKSONVILLE	FL	32217				Duval	PHYSICIANS		
	-81.398676	30.288236	DR AGUILAR	905 BEACH BLVD		JACKSONVILLE BEACH	FL	32250				Duval	PHYSICIANS		
	-81.73068	30.310933	DR ARSENIA	905 CASSAT AVE		JACKSONVILLE	FL	32205				Duval	PHYSICIANS		
	-81.557573	30.329171	DR LANDAU	9090 REGENCY SQUARE BLVD N		JACKSONVILLE	FL	32211				Duval	PHYSICIANS		
	-81.66882	30.331027	DR BATEH MONROE	915 W MONROE ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.668913	30.331046	DR EVANS MONROE	915 W MONROE ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.668497	30.330955	DR GEORGE MONROE	915 W MONROE ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.668497	30.330955	DR SUTTON MONROE	915 W MONROE ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.668497	30.330955	LAVILLA MEDICAL PROFESSIONAL BUILDING	915 W MONROE ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.668497	30.330955	SOUTHEAST GYNECOLOGY ONCOLOGY ASS	915 W MONROE ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.50972	30.21701	DR SWAMI	9191 RG SKINNER PKWAY		JACKSONVILLE	FL	32256				Duval	PHYSICIANS		
	-81.583874	30.211171	DR NAMEN OLD KINGS	9310 OLD KINGS RD S		JACKSONVILLE	FL	32257				Duval	PHYSICIANS		
	-81.688938	30.410483	DR KING	9390 LEM TURNER RD		JACKSONVILLE	FL	32208				Duval	PHYSICIANS		
	-81.617264	30.207028	DR KULICK	9397 SAN JOSE BLVD		JACKSONVILLE	FL	32257				Duval	PHYSICIANS		
	-81.61918	30.20641	NORTH FL OB/GYN	9404 WAYPOINT PL		JACKSONVILLE	FL	32257				Duval	PHYSICIANS		
	-81.596998	30.330165	DR CONE	961 CESERY BLVD		JACKSONVILLE	FL	32211				Duval	PHYSICIANS		
	-81.596998	30.330165	DR REARDON	961 CESERY BLVD		JACKSONVILLE	FL	32211				Duval	PHYSICIANS		
	-81.620083	30.199125	DR  BOSWORTH WILLIAM	9765 SAN JOSE BLVD		JACKSONVILLE	FL	32257				Duval	PHYSICIANS		
	-81.620083	30.199125	DR ANEZ	9765 SAN JOSE BLVD		JACKSONVILLE	FL	32257				Duval	PHYSICIANS		
	-81.55119	30.286595	DR DIZON	9860 BEACH BLVD		JACKSONVILLE	FL	32246				Duval	PHYSICIANS		
	-81.538109	30.256344	DR HILTZ	9889 GATE PKWY		JACKSONVILLE	FL	32246				Duval	PHYSICIANS		
	-81.622389	30.196121	DR MCAULIFFE	9925 SAN JOSE BLVD		JACKSONVILLE	FL	32257				Duval	PHYSICIANS		
	-81.544365	30.247129	BROOKS REHAB CENTURION	10423 CENTURION PKWY N		JACKSONVILLE	FL	32256				Duval	REHAB CENTER		
	-81.543493	30.24664	BROOKS BALANCE CENTER	10475 CENTURION PKWY N		JACKSONVILLE	FL	32256				Duval	REHAB CENTER		
	-81.535666	30.286796	SALVATION ARMY REHAB CENTER	10900 BEACH BLVD		JACKSONVILLE	FL	32246				Duval	REHAB CENTER		
	-81.632713	30.159621	BROOKS REHAB SAN JOSE	11701 SAN JOSE BLVD		JACKSONVILLE	FL	32223				Duval	REHAB CENTER		
	-81.665843	30.429888	HEARTLAND DUNN	1215 DUNN AVE		JACKSONVILLE	FL	32218				Duval	REHAB CENTER		
	-81.438815	30.287812	BROOKS REHAB BEACH	14286 BEACH BLVD		JACKSONVILLE	FL	32250				Duval	REHAB CENTER		
	-81.68023	30.31351	SUNCREST OUTPATIENT REHAB SERVICES	1503 OAK ST		JACKSONVILLE	FL	32204				Duval	REHAB CENTER		
	-81.78136	30.290365	WEST JACKSONVILLE HEALTH & REH	1650 FOURAKER RD		JACKSONVILLE	FL	32221				Duval	REHAB CENTER		
	-81.686447	30.386746	HANNA CARE / EDGEWOOD	1771 EDGEWOOD AVE W		JACKSONVILLE	FL	32208				Duval	REHAB CENTER		
	-81.685476	30.438893	BEACHES REHABILITATION CENTER	2377 DUNN AVE		JACKSONVILLE	FL	32218				Duval	REHAB CENTER		
	-81.602368	30.288148	HEARTLAND UNIVERSITY	3648 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	REHAB CENTER		
	-81.602647	30.285041	BROOKS REHAB UNIVERSITY	3901 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	REHAB CENTER		
	-81.584992	30.257074	CONSULATE HEALTH CARE	4101 SOUTHPOINT DR E		JACKSONVILLE	FL	32216				Duval	REHAB CENTER		
	-81.713879	30.438469	JACKSONVILLE NURSING & REHAB C	4134 DUNN AVE		JACKSONVILLE	FL	32218				Duval	REHAB CENTER		
	-81.719326	30.276258	HEARTLAND ROOSEVELT	4495 ROOSEVELT BLVD		JACKSONVILLE	FL	32210				Duval	REHAB CENTER		
	-81.61927	30.298341	HOPE HAVEN CHILDRENS	4600 BEACH BLVD		JACKSONVILLE	FL	32207				Duval	REHAB CENTER		
	-81.605805	30.280203	JACKSONVILLE ORTHOPAEDIC INSTITUTE	5737 BARNHILL DR		JACKSONVILLE	FL	32207				Duval	REHAB CENTER		
	-81.601079	30.283669	CORA REHAB KENNERLY	6100 KENNERLY RD		JACKSONVILLE	FL	32216				Duval	REHAB CENTER		
	-81.547289	30.14204	BROOKS REHAB	6209 BROOKS BARTRAM DR		JACKSONVILLE	FL	32258				Duval	REHAB CENTER		
	-81.66032	30.369734	COMMUNITY REHAB/BEECHWOOD ST	623 BEECHWOOD ST		JACKSONVILLE	FL	32206				Duval	REHAB CENTER		
	-81.589607	30.366402	HEARTLAND FORT CAROLINE	6500 FORT CAROLINE RD		JACKSONVILLE	FL	32277				Duval	REHAB CENTER		
	-81.577087	30.321592	FIRST COAST REHAB CENTER	7723 JASPER AVE		JACKSONVILLE	FL	32211				Duval	REHAB CENTER		
	-81.776609	30.294811	BROOKS REHAB NORMANDY	7749 NORMANDY BLVD		JACKSONVILLE	FL	32221				Duval	REHAB CENTER		
	-81.79273	30.289226	HEARTLAND NORMANDY	8495 NORMANDY BLVD		JACKSONVILLE	FL	32221				Duval	REHAB CENTER		
	-81.689452	30.315523	FOCUS PHYSICAL THERAPY	869 STOCKTON ST		JACKSONVILLE	FL	32204				Duval	REHAB CENTER		
	-81.539013	30.32281	KRYSTALS ATLANTIC	10058 ATLANTIC BLVD		JACKSONVILLE	FL	32225				Duval	RESTAURANT		
	-81.529494	30.255645	BAHAMA BREEZE	10205 RIVER COAST DR		JACKSONVILLE	FL	32246				Duval	RESTAURANT		
	-81.529432	30.255608	WASABI JAPANESE STEAKHOUSE	10206 RIVER COAST DR		JACKSONVILLE	FL	32246				Duval	RESTAURANT		
	-81.529349	30.255563	MIMI'S CAFE	10209 RIVER COAST DR		JACKSONVILLE	FL	32246				Duval	RESTAURANT		
	-81.546934	30.327244	RUBY TUESDAY-REGENCY	1022 HOSPITALITY LN		JACKSONVILLE	FL	32225				Duval	RESTAURANT		
	-81.539428	30.257023	CHEESECAKE FACTORY	10260 MIDTOWNE PKWY		JACKSONVILLE	FL	32246				Duval	RESTAURANT		
	-81.526269	30.258022	PF CHANG'S	10281 MIDTOWN PKY		JACKSONVILLE	FL	32246				Duval	RESTAURANT		
	-81.6631	30.429884	CHINA SUPER BUFFET	1038 DUNN AVE		JACKSONVILLE	FL	32218				Duval	RESTAURANT		
	-81.654739	30.31548	TIDBITS RESTAURAUNT	1076 HENDRICKS AVE		JACKSONVILLE	FL	32207				Duval	RESTAURANT		
	-81.550363	30.320913	SWEET TOMATOES	1115 MARY SUSAN DR		JACKSONVILLE	FL	32246				Duval	RESTAURANT		
	-81.629169	30.171686	HARDEES SAN JOSE	11191 SAN JOSE BLVD		JACKSONVILLE	FL	32223				Duval	RESTAURANT		
	-81.632565	30.164981	GOLDEN CORRAL / SAN JOSE	11470 SAN JOSE BLVD		JACKSONVILLE	FL	32223				Duval	RESTAURANT		
	-81.751891	30.30362	ST JOHNS SEAFOOD	1161 LANE AVE S		JACKSONVILLE	FL	32205				Duval	RESTAURANT		
	-81.632712	30.159937	MCDONALD'S SAN JOSE	11682 SAN JOSE BLVD		JACKSONVILLE	FL	32223				Duval	RESTAURANT		
	-81.480663	30.318143	LONGHORN STEAK HOUSE/ATLANTIC	11998 ATLANTIC BLVD		JACKSONVILLE	FL	32225				Duval	RESTAURANT		
	-81.704566	30.450621	WENDY'S - LEM TURNER	12135 LEM TURNER RD		JACKSONVILLE	FL	32218				Duval	RESTAURANT		
	-81.47403	30.317779	TOKYO JAPANESE STEAKHOUSE	12740 ATLANTIC BLVD		JACKSONVILLE	FL	32225				Duval	RESTAURANT		
	-81.472308	30.318512	CI CIS PIZZA  / ATLANTIC	12777 ATLANTIC BLVD		JACKSONVILLE	FL	32225				Duval	RESTAURANT		
	-81.537243	30.342752	MUDVILLE GRILLE	1301 MONUMENT RD		JACKSONVILLE	FL	32225				Duval	RESTAURANT		
	-81.644057	30.473786	OLIVE GARDEN CITY STATION	13040 CITY STATION DR		JACKSONVILLE	FL	32218				Duval	RESTAURANT		
	-81.688213	30.44817	RED LOBSTER CITY STATION	13090 CITY STATION RD		JACKSONVILLE	FL	32218				Duval	RESTAURANT		
	-81.461489	30.320168	APPLEBEES ATLANTIC	13201 ATLANTIC BLVD		JACKSONVILLE	FL	32225				Duval	RESTAURANT		
	-81.643123	30.476089	CHILI'S CITY STATION	13210 CITY STATION DR		JACKSONVILLE	FL	32218				Duval	RESTAURANT		
	-81.642661	30.477213	BUFFALO WILD WINGS CITY STATION	13230 CITY STATION DR		JACKSONVILLE	FL	32218				Duval	RESTAURANT		
	-81.638484	30.478727	FIVE GUYS BURGER AND FRIES CITY SQUARE	13249 CITY SQUARE DR		JACKSONVILLE	FL	32218				Duval	RESTAURANT		
	-81.6422	30.478337	CRACKER BARREL CITY STATION	13250 CITY STATION DR		JACKSONVILLE	FL	32218				Duval	RESTAURANT		
	-81.640471	30.481134	PANERA BREAD CITY SQUARE	13271 CITY STATION RD		JACKSONVILLE	FL	32218				Duval	RESTAURANT		
	-81.654889	30.48331	RUBY TUESDAY	1360 AIRPORT RD		JACKSONVILLE	FL	32218				Duval	RESTAURANT		
	-81.653147	30.483037	LONGHORN STEAK HOUSE/AIRPORT	1366 AIRPORT RD		JACKSONVILLE	FL	32218				Duval	RESTAURANT		
	-81.669619	30.429813	ST JOHNS SEA FOOD	1403 DUNN AVE		JACKSONVILLE	FL	32218				Duval	RESTAURANT		
	-81.448373	30.287765	GOLDEN CORRAL / BEACH BLVD	14035 BEACH BLVD		JACKSONVILLE	FL	32250				Duval	RESTAURANT		
	-81.647828	30.481147	DENNY'S	14697 DUVAL RD		JACKSONVILLE	FL	32218				Duval	RESTAURANT		
	-81.660535	30.308492	PIZZA HUT SAN MARCO	1630 SAN MARCO BLVD		JACKSONVILLE	FL	32207				Duval	RESTAURANT		
	-81.680825	30.312098	STARBUCKS MARGARET	1650 MARGARET ST		JACKSONVILLE	FL	32204				Duval	RESTAURANT		
	-81.727357	30.186367	BURGER KING	1680 WELLS RD		ORANGE PARK	FL	32073				Clay	RESTAURANT		
	-81.727357	30.186367	BURGER KING - WELLS RD	1680 WELLS RD		ORANGE PARK	FL	32073				Clay	RESTAURANT		
	-81.660173	30.307042	EUROPEAN STREET CAFE SAN MARCO	1704 SAN MARCO BLVD		JACKSONVILLE	FL	32207				Duval	RESTAURANT		
	-81.654038	30.345052	CARL'S RESTUARANT	1748 N MAIN ST		JACKSONVILLE	FL	32206				Duval	RESTAURANT		
	-81.667048	30.346684	MCDONALD'S DAVIS	1768 N DAVIS ST		JACKSONVILLE	FL	32209				Duval	RESTAURANT		
	-81.730185	30.186676	OUTBACK STEAKHOUSE WELLS	1775 WELLS RD		ORANGE PARK	FL	32073				Clay	RESTAURANT		
	-81.686982	30.345236	POPEYES KINGS	1833 KINGS RD		JACKSONVILLE	FL	32209				Duval	RESTAURANT		
	-81.653629	30.332453	MCDONALD'S E STATE ST	201 E STATE ST		JACKSONVILLE	FL	32202				Duval	RESTAURANT		
	-81.64298	30.284768	JENKINS BBQ	2025 EMERSON ST		JACKSONVILLE	FL	32207				Duval	RESTAURANT		
	-81.396284	30.324636	RAGTIME TAVERN	207 ATLANTIC BLVD		ATLANTIC BEACH	 NEPTUNE BEACH	FL				32233	32266	Duval	RESTAURANT
	-81.653514	30.332435	BURGER KING- DOWNTOWN	210 E STATE ST		JACKSONVILLE	FL	32202				Duval	RESTAURANT		
	-81.388509	30.268273	BONE FISH GRILL	2400 3RD ST S		JACKSONVILLE BEACH	FL	32250				Duval	RESTAURANT		
	-81.517867	30.350027	PIZZA HUT MONUMENT	2771 MONUMENT RD		JACKSONVILLE	FL	32225				Duval	RESTAURANT		
	-81.714297	30.374733	CHURCH'S CHICKEN	3007 EDGEWOOD AVE W		JACKSONVILLE	FL	32209				Duval	RESTAURANT		
	-81.601905	30.29337	PICCADILLY RESTAURANT UNIVERSITY	3216 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	RESTAURANT		
	-81.458799	30.286928	MILLERS ALE HOUSE HODGES	3238 HODGES BLVD		JACKSONVILLE	FL	32224				Duval	RESTAURANT		
	-81.735457	30.271239	MCDONALD'S BLANDING	3552 BLANDING BLVD		JACKSONVILLE	FL	32210				Duval	RESTAURANT		
	-81.622901	30.263324	FAMOUS AMOS UNIVERSITY	3911 UNIVERSITY BLVD W		JACKSONVILLE	FL	32217				Duval	RESTAURANT		
	-81.558334	30.3292	RED LOBSTER REGENCY	416 COMMERCE CENTER DR		JACKSONVILLE	FL	32225				Duval	RESTAURANT		
	-81.558921	30.269602	GOLDEN CORRAL / SOUTHSIDE	4250 SOUTHSIDE BLVD		JACKSONVILLE	FL	32216				Duval	RESTAURANT		
	-81.550208	30.329477	CRACKER BARRELL COMMERCE CENTER	438 COMMERCE CENTER DR		JACKSONVILLE	FL	32225				Duval	RESTAURANT		
	-81.720205	30.280122	LONGHORN STEAKHOUSE /ROOSEVELT	4401 ROOSEVELT BLVD		JACKSONVILLE	FL	32210				Duval	RESTAURANT		
	-81.720205	30.280464	TACO BELL	4495 ROOSEVELT BLVD		JACKSONVILLE	FL	32210				Duval	RESTAURANT		
	-81.529218	30.259931	CHIC-FIL-A TOWN CENTER	4625 TOWN CENTER PKY		JACKSONVILLE	FL	32246				Duval	RESTAURANT		
	-81.598068	30.248556	CRACKER BARREL LENOIR	4680 LENOIR AVE S		JACKSONVILLE	FL	32216				Duval	RESTAURANT		
	-81.527242	30.259448	PANERA BREAD TOWN CROSSING	4720 TOWN CROSSING DR		JACKSONVILLE	FL	32246				Duval	RESTAURANT		
	-81.530319	30.254818	BLACKFINN AMERICAN GRILLE	4840 BIG ISLAND DR		JACKSONVILLE	FL	32246				Duval	RESTAURANT		
	-81.617013	30.297292	BONO'S PIT BAR-B-Q	4907 BEACH BLVD		JACKSONVILLE	FL	32207				Duval	RESTAURANT		
	-81.598556	30.24517	APPLEBEES JTB	5055 J TURNER BUTLER BLVD		JACKSONVILLE	FL	32216				Duval	RESTAURANT		
	-81.615666	30.267578	SONNY'S BBQ UNIVERSITY	5097 UNIVERSITY BLVD W		JACKSONVILLE	FL	32216				Duval	RESTAURANT		
	-81.664099	30.371694	WENDY'S - NORWOOD	5133 NORWOOD AVE		JACKSONVILLE	FL	32208				Duval	RESTAURANT		
	-81.736083	30.312478	POTTER'S HOUSE SOUL FOOD BSTR	5310 LENOX AVE		JACKSONVILLE	FL	32205				Duval	RESTAURANT		
	-81.608045	30.29432	EUROPEAN STREET CAFE BEACH	5500 BEACH BLVD		JACKSONVILLE	FL	32207				Duval	RESTAURANT		
	-81.747066	30.307651	POPEYES NORMANDY	5715 NORMANDY BLVD		JACKSONVILLE	FL	32205				Duval	RESTAURANT		
	-81.748722	30.307193	KRYSTALS NORMANDY	5814 NORMANDY BLVD		JACKSONVILLE	FL	32205				Duval	RESTAURANT		
	-81.395534	30.324696	JOES CRAB SHACK	6 BEACH BLVD		JACKSONVILLE BEACH	FL	32250				Duval	RESTAURANT		
	-81.740981	30.194018	OLIVE GARDEN YOUNGERMAN	6050 YOUNGERMAN CIR		JACKSONVILLE	FL	32244				Duval	RESTAURANT		
	-81.741251	30.194352	BUFFALO'S RESTAURANT	6055 YOUNGERMAN CIR		JACKSONVILLE	FL	32244				Duval	RESTAURANT		
	-81.594434	30.351762	PIZZA HUT MERRILL	6140 MERRILL RD		JACKSONVILLE	FL	32277				Duval	RESTAURANT		
	-81.744133	30.248416	APPLEBEES 103RD	6251 103RD ST		JACKSONVILLE	FL	32210				Duval	RESTAURANT		
	-81.753389	30.305477	CAPTAIN D'S NORMANDY	6550 NORMANDY BLVD		JACKSONVILLE	FL	32205				Duval	RESTAURANT		
	-81.650333	30.379956	HIP HOP FISH & CHICKEN	6610 N MAIN ST		JACKSONVILLE	FL	32208				Duval	RESTAURANT		
	-81.74304	30.24841	RED APPLE RESTAURANT	6733 103RD ST		JACKSONVILLE	FL	32210				Duval	RESTAURANT		
	-81.759244	30.303023	PANDA EXPRESS NORMANDY	6752 NORMANDY BLVD		JACKSONVILLE	FL	32205				Duval	RESTAURANT		
	-81.76365	30.30117	GOLDEN CORRAL /NORMANDY	7043 NORMANDY BLVD		JACKSONVILLE	FL	32205				Duval	RESTAURANT		
	-81.598199	30.246313	WENDY'S -  BONNEVAL RD	7102 BONNEVAL RD		JACKSONVILLE	FL	32216				Duval	RESTAURANT		
	-81.598822	30.247053	ZAXBY'S REAL CHICKEN	7122 BONNEVAL ROAD		JACKSONVILLE	FL	32256				Duval	RESTAURANT		
	-81.76688	30.299615	WENDY'S - NORMANDY BLVD	7211 NORMANDY BLVD		JACKSONVILLE	FL	32205				Duval	RESTAURANT		
	-81.580512	30.288603	MIKEYS PIZZA & ITALIAN RESTAURANT	7544 BEACH BLVD		JACKSONVILLE	FL	32216				Duval	RESTAURANT		
	-81.546877	30.322966	WENDYS MONUMENT RD	77 MONUMENT RD		JACKSONVILLE	FL	32225				Duval	RESTAURANT		
	-81.780369	30.292994	PIZZA HUT NORMANDY	7939 NORMANDY BLVD		JACKSONVILLE	FL	32221				Duval	RESTAURANT		
	-81.780139	30.24817	IHOP 103RD ST	7940 103RD ST		JACKSONVILLE	FL	32210				Duval	RESTAURANT		
	-81.738997	30.200331	PIZZA HUT BLANDING	8102 BLANDING BLVD		JACKSONVILLE	FL	32244				Duval	RESTAURANT		
	-81.786878	30.290629	FAMOUS AMOS NORMANDY	8265 NORMANDY BLVD		JACKSONVILLE	FL	32221				Duval	RESTAURANT		
	-81.662055	30.318392	RIVER CITY BREWING	835 MUSEUM CIR		JACKSONVILLE	FL	32207				Duval	RESTAURANT		
	-81.579715	30.220755	IHOP BAYMEADOWS	8400 BAYMEADOWS RD		JACKSONVILLE	FL	32256				Duval	RESTAURANT		
	-81.751934	30.312419	CROSS CREEK RESTAURANT	850 LANE AVE S		JACKSONVILLE	FL	32205				Duval	RESTAURANT		
	-81.739526	30.19281	APPLEBEE BLANDING	8635 BLANDING BLVD		JACKSONVILLE	FL	32244				Duval	RESTAURANT		
	-81.68939	30.31519	BOLD BEAN COFFEE ROASTERS	869 STOCKTON ST		JACKSONVILLE	FL	32204				Duval	RESTAURANT		
	-81.579725	30.220818	RED LOBSTER BAYMEADOWS	8720 BAYMEADOWS RD		JACKSONVILLE	FL	32256				Duval	RESTAURANT		
	-81.617501	30.215711	HOOTERS SAN JOSE	8938 SAN JOSE BLVD		JACKSONVILLE	FL	32257				Duval	RESTAURANT		
	-81.391804	30.288362	CARRABBAS	9 3RD ST N		JACKSONVILLE BEACH	FL	32250				Duval	RESTAURANT		
	-81.561861	30.314792	IHOP ATLANTIC	9010 ATLANTIC BLVD		JACKSONVILLE	FL	32211				Duval	RESTAURANT		
	-81.551836	30.205328	LONGHORN STEAK HOUSE/ SS	9051 SOUTHSIDE BLVD		JACKSONVILLE	FL	32256				Duval	RESTAURANT		
	-81.748587	30.414176	WENDY'S NEW KINGS	9055 NEW KINGS RD		JACKSONVILLE	FL	32219				Duval	RESTAURANT		
	-81.551253	30.352442	GOLDEN CORRAL / MERRILL RD	9070 MERRILL RD		JACKSONVILLE	FL	32225				Duval	RESTAURANT		
	-81.660138	30.429924	MCDONALD'S DUNN	909 DUNN AVE		JACKSONVILLE	FL	32218				Duval	RESTAURANT		
	-81.549971	30.352475	DICK'S WINGS MERRILL	9119 MERRILL RD		JACKSONVILLE	FL	32225				Duval	RESTAURANT		
	-81.561579	30.324436	LONGHORN STEAK HOUSE ARLINGTON	9276 ARLINGTON EXPY		JACKSONVILLE	FL	32211				Duval	RESTAURANT		
	-81.660587	30.429925	CHECKERS RESTAURANT DUNN	930 DUNN AVE		JACKSONVILLE	FL	32218				Duval	RESTAURANT		
	-81.557708	30.317168	PANERA BREAD ATLANTIC	9301 ATLANTIC BLVD		JACKSONVILLE	FL	32225				Duval	RESTAURANT		
	-81.555026	30.318692	CHILI'S ATLANTIC BLVD	9350 ATLANTIC BLVD		JACKSONVILLE	FL	32225				Duval	RESTAURANT		
	-81.554974	30.318737	OUTBACK STEAKHOUSE ATLANTIC	9400 ATLANTIC BLVD		JACKSONVILLE	FL	32225				Duval	RESTAURANT		
	-81.554974	30.318737	TGIF ATLANTIC	9400 ATLANTIC BLVD		JACKSONVILLE	FL	32225				Duval	RESTAURANT		
	-81.552146	30.320332	OLIVE GARDEN ATLANTIC	9465 ATLANTIC BLVD		JACKSONVILLE	FL	32225				Duval	RESTAURANT		
	-81.620218	30.198972	OUTBACK STEAKHOUSE SAN JOSE	9773 SAN JOSE BLVD		JACKSONVILLE	FL	32257				Duval	RESTAURANT		
	-81.543681	30.322336	CHUCKEE CHEESE / ATLANTIC BLVD	9820 ATLANTIC BLVD		JACKSONVILLE	FL	32225				Duval	RESTAURANT		
	-81.553613	30.220817	DEERWOOD DELI & DINER	9934 OLD BAYMEADOWS RD		JACKSONVILLE	FL	32256				Duval	RESTAURANT		
	-81.552092	30.188457	CHIC-FIL-A SOUTHSIDE	9980 SOUTHSIDE BLVD		JACKSONVILLE	FL	32256				Duval	RESTAURANT		
	-81.551612	30.188888	CHIK-FIL-A	9980 SOUTHSIDE BLVD		JACKSONVILLE	FL	32256				Duval	RESTAURANT		
	-81.680621	30.315097	BOGER SHOES	1014 PARK ST		JACKSONVILLE	FL	32204				Duval	RETAIL STORE		
	-81.534564	30.323284	DOLLAR GENERAL ATLANTIC	10230 ATLANTIC BLVD		JACKSONVILLE	FL	32225				Duval	RETAIL STORE		
	-81.557163	30.177129	WALMART SHOPS	10251 SHOPS LN		JACKSONVILLE	FL	32258				Duval	RETAIL STORE		
	-81.526672	30.261572	JOANN FABRICS	10261 RIVER MARSH DR		JACKSONVILLE	FL	32246				Duval	RETAIL STORE		
	-81.539002	30.256896	LANE BRYANT RIVER MARSH	10261 RIVER MARSH DR		JACKSONVILLE	FL	32246				Duval	RETAIL STORE		
	-81.534147	30.275147	PETSMART RIVER MARSH	10261 RIVER MARSH DR		JACKSONVILLE	FL	32246				Duval	RETAIL STORE		
	-81.526672	30.261572	ROSS DRESS FOR LESS RIVER MARSH	10261 RIVER MARSH DR		JACKSONVILLE	FL	32246				Duval	RETAIL STORE		
	-81.6631	30.429884	BIG LOTS DUNN	1028 DUNN AVE		JACKSONVILLE	FL	32218				Duval	RETAIL STORE		
	-81.5263	30.258022	BARNES & NOBLE BOOK STORE	10280 MIDTOWN PKY		JACKSONVILLE	FL	32246				Duval	RETAIL STORE		
	-81.551693	30.180673	BELK DEPARTMENT STORE	10300 SOUTHSIDE BLVD		JACKSONVILLE	FL	32256				Duval	RETAIL STORE		
	-81.55188	30.17866	DOLLAR TREE SHOPS	10320 SHOPS LN		JACKSONVILLE	FL	32256				Duval	RETAIL STORE		
	-81.627641	30.187988	TARGET SAN JOSE	10490 SAN JOSE BLVD		JACKSONVILLE	FL	32257				Duval	RETAIL STORE		
	-81.539695	30.286744	SAMS CLUB BEACH	10690 BEACH BLVD		JACKSONVILLE	FL	32246				Duval	RETAIL STORE		
	-81.522404	30.324475	AARONS ATLANTIC	10740 ATLANTIC BLVD		JACKSONVILLE	FL	32225				Duval	RETAIL STORE		
	-81.535666	30.286796	SALVATION ARMY FAMILY STORE	10900 BEACH BLVD		JACKSONVILLE	FL	32246				Duval	RETAIL STORE		
